concurrency,root_trace_id,conversation_id,source_outer_idx,source_inner_idx,turn_index,worker_id,input_sequence_length,logical_prompt_tokens,cache_read_tokens,new_prompt_tokens,output_tokens,ttft_ms,itl_ms,e2e_ms,match_class
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,58.0,58,worker_3bc7b03f,110920.0,,,,123.0,7240.295150999999,12.042204762295082,8709.444131999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,59.0,59,worker_3bc7b03f,111114.0,,110592.0,,130.0,7307.058577999999,10.597254666666666,8674.10443,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,60.0,60,worker_3bc7b03f,111437.0,,110912.0,,128.0,7822.8671269999995,12.235981582677164,9376.836787999999,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,61.0,61,worker_3bc7b03f,111634.0,,111424.0,,1508.0,1519.743393,12.173397819508958,19865.053906999998,loader_metadata_turn_match
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,11,,8,worker_3bc7b03f,72715.0,,,,2.0,3587.0367739999997,35.915908,3622.9526819999996,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,50.0,50,worker_1a912d0b,106731.0,,,,245.0,5646.457138,9.07107331557377,7859.799027,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,51.0,51,worker_1a912d0b,107119.0,,,,132.0,121981.14540499999,15.911832809160304,124065.59550299999,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,52.0,52,worker_1a912d0b,107314.0,,106688.0,,582.0,1008.3730569999999,13.36795613425129,8775.155571,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,53.0,53,worker_1a912d0b,108277.0,,107264.0,,111.0,1033.081954,10.899657081818182,2232.044233,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,54.0,54,worker_1a912d0b,108794.0,,108224.0,,197.0,1530.734867,10.957421801020407,3678.3895399999997,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,55.0,55,worker_1a912d0b,109054.0,,107072.0,,159.0,1262.0329239999999,11.062415101265824,3009.89451,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,56.0,56,worker_1a912d0b,109890.0,,108736.0,,395.0,17405.054607,10.818818682741115,21667.669168,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,57.0,57,worker_1a912d0b,110597.0,,108992.0,,213.0,1246.915976,10.544286084905659,3482.3046259999996,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,58.0,58,worker_1a912d0b,110921.0,,109888.0,,123.0,38157.328709,10.523311155737705,39441.17267,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,59.0,59,worker_1a912d0b,111115.0,,110592.0,,130.0,2050.172389,12.42225288372093,3652.6430109999997,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,60.0,60,worker_1a912d0b,111438.0,,111104.0,,128.0,1647.9248659999998,10.615229566929132,2996.059021,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,61.0,61,worker_1a912d0b,111635.0,,111424.0,,1508.0,1506.351576,10.792595374917054,17770.792805999998,loader_metadata_turn_match
16,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,11,,8,worker_1a912d0b,72716.0,,,,2.0,41782.65692,485.42276599999997,42268.079686,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,0,,0,worker_52cdd4a9,50559.0,,,,204.0,2488.659435,10.495801182266009,4619.307075,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,1,,1,worker_52cdd4a9,50883.0,,,,197.0,2552.269871,10.57232975,4624.446502,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,2,,2,worker_52cdd4a9,51207.0,,50880.0,,120.0,697.959086,10.41767944537815,1937.66294,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,3,,3,worker_52cdd4a9,51272.0,,51200.0,,127.0,2529.4943909999997,11.869946111111112,4025.1076009999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,4,,4,worker_52cdd4a9,51532.0,,51264.0,,209.0,978.579492,10.551029721153846,3173.1936739999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,5,,5,worker_52cdd4a9,55437.0,,51520.0,,509.0,740.080436,10.341965836614172,5993.799081,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,6,,6,worker_52cdd4a9,57040.0,,55424.0,,4394.0,814.188357,10.464822970635101,46786.155667,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,0.0,0,worker_52cdd4a9,30926.0,,,,125.0,1531.2402519999998,10.728569322580645,2861.582848,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,1.0,1,worker_52cdd4a9,33104.0,,,,197.0,2097.9133659999998,10.753431025510205,4205.585846999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,2.0,2,worker_52cdd4a9,39504.0,,33088.0,,209.0,797.43679,10.695588697115383,3022.1192389999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,0.0,0,worker_52cdd4a9,30862.0,,30080.0,,182.0,754.044821,10.66626432596685,2684.638664,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,1.0,1,worker_52cdd4a9,33805.0,,30848.0,,120.0,717.918541,10.68693520168067,1989.66383,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,3.0,3,worker_52cdd4a9,46356.0,,30912.0,,205.0,1004.6429949999999,10.616975485294118,3170.5059939999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,2.0,2,worker_52cdd4a9,38798.0,,30080.0,,222.0,796.406709,10.67776266515837,3156.192258,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,4.0,4,worker_52cdd4a9,51098.0,,46336.0,,204.0,740.416605,10.864490640394088,2945.9082049999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,0.0,0,worker_52cdd4a9,30798.0,,30080.0,,125.0,765.67404,11.110842766129032,2143.4185429999998,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,3.0,3,worker_52cdd4a9,46352.0,,33792.0,,141.0,987.136259,11.031113935714286,2531.49221,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,5.0,5,worker_52cdd4a9,57437.0,,51072.0,,207.0,779.087998,11.012606800970872,3047.684999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,1.0,1,worker_52cdd4a9,33232.0,,30784.0,,140.0,666.473083,10.8903355323741,2180.229722,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,7,,7,worker_52cdd4a9,61264.0,,50496.0,,4091.0,1155.2709109999998,10.523174633251834,44195.055161,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,4.0,4,worker_52cdd4a9,47637.0,,38784.0,,219.0,829.389859,10.758505573394496,3174.7440739999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,2.0,2,worker_52cdd4a9,48005.0,,30080.0,,138.0,1312.0290169999998,10.7365610729927,2782.937884,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,6.0,6,worker_52cdd4a9,62368.0,,57408.0,,200.0,1593.6717409999999,10.47453669849246,3678.104544,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,5.0,5,worker_52cdd4a9,51989.0,,47616.0,,222.0,766.5245639999999,10.291791438914027,3041.010472,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,3.0,3,worker_52cdd4a9,66441.0,,33216.0,,139.0,3603.6273079999996,10.655618956521737,5074.102723999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,7.0,7,worker_52cdd4a9,67809.0,,39488.0,,145.0,1806.057681,10.5556995,3326.0784089999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,6.0,6,worker_52cdd4a9,53145.0,,51968.0,,219.0,2978.89506,10.623979,5294.922482,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,4.0,4,worker_52cdd4a9,71241.0,,48000.0,,229.0,1432.965809,10.395934942982455,3803.2389759999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,7.0,7,worker_52cdd4a9,54936.0,,53120.0,,227.0,814.6512409999999,10.779368853982302,3250.7886019999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,8.0,8,worker_52cdd4a9,56670.0,,54912.0,,219.0,1238.087517,10.297562334862384,3482.9561059999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,5.0,5,worker_52cdd4a9,72269.0,,66432.0,,308.0,1179.590183,10.70405883061889,4465.736244,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,9.0,9,worker_52cdd4a9,60130.0,,56640.0,,221.0,812.083495,10.736642959090908,3174.144946,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,6.0,6,worker_52cdd4a9,72975.0,,72256.0,,231.0,855.0807189999999,10.293104369565217,3222.4947239999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,10.0,10,worker_52cdd4a9,61158.0,,46336.0,,216.0,989.287619,10.970549897674418,3347.9558469999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,7.0,7,worker_52cdd4a9,74322.0,,71232.0,,240.0,1008.331741,10.891603744769874,3611.4250359999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,11.0,11,worker_52cdd4a9,64741.0,,60096.0,,220.0,836.005496,10.429456360730594,3120.056439,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,8.0,8,worker_52cdd4a9,74902.0,,72960.0,,84.0,880.408519,10.835250867469878,1779.7343409999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,12.0,12,worker_52cdd4a9,65894.0,,64704.0,,215.0,748.547929,10.366620009345793,2967.004611,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,9.0,9,worker_52cdd4a9,75482.0,,74880.0,,112.0,740.397705,14.73393745045045,2375.8647619999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,10.0,10,worker_52cdd4a9,76704.0,,75456.0,,112.0,920.888831,10.957673945945945,2137.190639,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,11.0,11,worker_52cdd4a9,77923.0,,76672.0,,236.0,884.818326,10.754122161702128,3412.037034,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,12.0,12,worker_52cdd4a9,80871.0,,77888.0,,193.0,1154.6766519999999,10.630920484375,3195.813385,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,8.0,8,worker_52cdd4a9,83166.0,,62336.0,,142.0,41283.290926999995,10.453515921985815,42757.236672,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,13.0,13,worker_52cdd4a9,82475.0,,74304.0,,111.0,3306.623982,15.818642509090909,5046.674658,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,9.0,9,worker_52cdd4a9,86816.0,,83136.0,,141.0,3404.198853,11.801809607142856,5056.452198,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,13.0,13,worker_52cdd4a9,66984.0,,61120.0,,148.0,20104.736996,14.955389156462585,22303.179202,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,14.0,14,worker_52cdd4a9,82671.0,,82432.0,,129.0,807.007291,10.729254359375,2180.3518489999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,10.0,10,worker_52cdd4a9,89573.0,,67776.0,,140.0,1656.3692489999999,10.655752489208632,3137.518845,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,14.0,14,worker_52cdd4a9,67499.0,,65856.0,,145.0,1934.0503079999999,10.599239381944443,3460.3407789999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,15.0,15,worker_52cdd4a9,77295.0,,66944.0,,143.0,12442.638097,15.049737176056338,14579.700776,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,16.0,16,worker_52cdd4a9,80437.0,,77248.0,,141.0,1144.0592649999999,11.556420607142856,2761.95815,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,17.0,17,worker_52cdd4a9,82807.0,,80384.0,,208.0,1107.336969,12.071857415458938,3606.211454,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_003_35f49cca,10,15.0,15,worker_52cdd4a9,83123.0,,80832.0,,2426.0,869.967641,11.057801765773196,27685.136923,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,18.0,18,worker_52cdd4a9,83900.0,,82752.0,,200.0,1882.52832,10.791166291457285,4029.9704119999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,19.0,19,worker_52cdd4a9,84480.0,,83840.0,,261.0,1153.8513619999999,13.521082361538461,4669.332776,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,20.0,20,worker_52cdd4a9,85124.0,,67456.0,,237.0,1277.1464859999999,10.732805991525424,3810.0887,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,21.0,21,worker_52cdd4a9,85894.0,,85120.0,,205.0,950.085791,13.173625593137254,3637.505412,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,22.0,22,worker_52cdd4a9,86858.0,,85888.0,,253.0,1411.405966,12.180349884920634,4480.854136999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,23.0,23,worker_52cdd4a9,89102.0,,86848.0,,239.0,920.740683,10.939971268907563,3524.453845,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,24.0,24,worker_52cdd4a9,90063.0,,84416.0,,154.0,947.2801979999999,12.075978209150326,2794.904864,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,25.0,25,worker_52cdd4a9,90259.0,,89088.0,,204.0,931.191505,11.632196866995073,3292.5274689999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,26.0,26,worker_52cdd4a9,92503.0,,90048.0,,136.0,916.161622,11.363931074074074,2450.292317,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,11.0,11,worker_52cdd4a9,96488.0,,89536.0,,293.0,70141.215556,11.468930585616437,73490.143287,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,27.0,27,worker_52cdd4a9,92953.0,,90240.0,,133.0,4635.255572,10.437872553030303,6013.054749,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,12.0,12,worker_52cdd4a9,97579.0,,30080.0,,265.0,3925.7493719999998,12.202551333333334,7147.222924,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,28.0,28,worker_52cdd4a9,93982.0,,92928.0,,111.0,2055.366176,12.371056718181817,3416.1824149999998,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,13.0,13,worker_52cdd4a9,99182.0,,96448.0,,237.0,948.767041,11.529347894067795,3669.693144,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,29.0,29,worker_52cdd4a9,95202.0,,93952.0,,159.0,967.067719,11.035392816455696,2710.659784,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,30.0,30,worker_52cdd4a9,95334.0,,95168.0,,122.0,1042.775776,12.158306231404957,2513.93083,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,14.0,14,worker_52cdd4a9,99506.0,,99136.0,,405.0,1013.909806,11.438017900990099,5634.869038,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,31.0,31,worker_52cdd4a9,95850.0,,95296.0,,112.0,2816.6328909999997,15.881153,4579.440874,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,15.0,15,worker_52cdd4a9,100981.0,,97536.0,,318.0,925.1725379999999,11.385293785488958,4534.310668,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,32.0,32,worker_52cdd4a9,96493.0,,95808.0,,84.0,945.422968,10.852666710843373,1846.194305,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,16.0,16,worker_52cdd4a9,101752.0,,99456.0,,368.0,945.095322,11.667177920980926,5226.949619,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,33.0,33,worker_52cdd4a9,97072.0,,92480.0,,267.0,2378.8987779999998,12.455516545112781,5692.0661789999995,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,17.0,17,worker_52cdd4a9,102652.0,,101696.0,,280.0,930.0515439999999,10.750934397849463,3929.5622409999996,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,34.0,34,worker_52cdd4a9,98034.0,,97024.0,,198.0,1228.635644,11.687035385786801,3530.9816149999997,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,35.0,35,worker_52cdd4a9,98294.0,,96448.0,,140.0,1080.569611,10.659074273381295,2562.180935,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,18.0,18,worker_52cdd4a9,103743.0,,100928.0,,393.0,1047.0677739999999,12.360007846938775,5892.19085,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,36.0,36,worker_52cdd4a9,98809.0,,97984.0,,104.0,2186.22357,10.810326155339805,3299.687164,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,19.0,19,worker_52cdd4a9,104514.0,,103680.0,,328.0,1899.278601,10.478475501529052,5325.740089999999,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,37.0,37,worker_52cdd4a9,99197.0,,98240.0,,214.0,987.949994,10.599039938967136,3245.545501,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,20.0,20,worker_52cdd4a9,105541.0,,104512.0,,339.0,1015.022979,10.515600923076924,4569.296091,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,38.0,38,worker_52cdd4a9,99585.0,,99136.0,,138.0,973.61777,11.880877350364962,2601.297967,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,39.0,39,worker_52cdd4a9,99909.0,,98752.0,,317.0,1477.739748,10.600030439873418,4827.349367,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,21.0,21,worker_52cdd4a9,106249.0,,105536.0,,276.0,1446.341745,12.026581767272727,4753.651731,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,40.0,40,worker_52cdd4a9,100360.0,,99584.0,,126.0,1652.92812,10.74359436,2995.877415,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,41.0,41,worker_52cdd4a9,100491.0,,100352.0,,71.0,1014.6874439999999,12.472625857142855,1887.771254,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,8,22.0,22,worker_52cdd4a9,106636.0,,102592.0,,627.0,1936.246574,11.545644924920127,9163.820297,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,42.0,42,worker_52cdd4a9,102414.0,,99904.0,,165.0,1091.6998529999998,11.133724713414633,2917.630706,loader_metadata_turn_match
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,9,43.0,43,worker_52cdd4a9,102738.0,,102400.0,,85.0,1479.390613,12.011275988095239,2488.337796,loader_metadata_turn_match
