concurrency,root_trace_id,source_trace_id,source_outer_idx,source_inner_idx,source_outer_idx_exact_key_normalized,source_inner_idx_exact_key_normalized,source_request_index,source_conversation_path,source_branch_type,source_branch_request_index,conversation_id,session_num,turn_index,benchmark_phase,request_start_ns,request_ack_ns,request_end_ns,raw_record_ordinal,execution_ordinal_all_0_based,execution_ordinal_all_1_based,execution_ordinal_profile_0_based,execution_ordinal_profile_1_based,execution_ordinal_within_root_0_based,execution_ordinal_within_root_1_based,execution_ordinal_within_branch_0_based,execution_ordinal_within_branch_1_based,worker_id,input_sequence_length,usage_prompt_tokens,source_input_tokens,source_output_tokens,logical_prompt_tokens,logical_prompt_metric_status,cache_read_tokens,cache_read_metric_status,output_tokens,ttft_ms,itl_ms,decode_tps,e2e_ms,exact_source_key,error,cancelled,is_profiled_valid
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,38.0,9,38,78,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,38,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,504,38,profiling,1786168350996275456,1786168351288335360,1786168353597682432,589,83,84,83,84,83,84,38,39,worker_52cdd4a9,99585.0,99585.0,99456,138,,not_exported_or_not_mapped,99136.0,profile_counter_scope_unvalidated,138.0,973.61777,11.880877350364962,84.16886821656159,2601.297967,07dd40536557a1d6440a923557c3129dc929|9|38,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,39.0,9,39,79,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,39,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,507,39,profiling,1786168355275274496,1786168355570172928,1786168360102782720,591,84,85,84,85,84,85,39,40,worker_52cdd4a9,99909.0,99909.0,99776,317,,not_exported_or_not_mapped,98752.0,profile_counter_scope_unvalidated,317.0,1477.739748,10.600030439873418,94.33935172849765,4827.349367,07dd40536557a1d6440a923557c3129dc929|9|39,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,21.0,8,21,29,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,21,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,508,21,profiling,1786168355360664832,1786168355719502592,1786168360115517184,592,85,86,85,86,85,86,21,22,worker_52cdd4a9,106249.0,106249.0,106176,276,,not_exported_or_not_mapped,105536.0,profile_counter_scope_unvalidated,276.0,1446.341745,12.026581767272727,83.14914572994006,4753.651731,07dd40536557a1d6440a923557c3129dc929|8|21,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,40.0,9,40,80,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,40,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,510,40,profiling,1786168361899865344,1786168362197191424,1786168364897075456,595,86,87,86,87,86,87,40,41,worker_52cdd4a9,100360.0,100360.0,100224,126,,not_exported_or_not_mapped,99584.0,profile_counter_scope_unvalidated,126.0,1652.92812,10.74359436,93.07871895491036,2995.877415,07dd40536557a1d6440a923557c3129dc929|9|40,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,22.0,8,22,30,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,22,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,512,22,profiling,1786168362162834944,1786168362553508096,1786168371326764288,600,87,88,87,88,87,88,22,23,worker_52cdd4a9,106636.0,106636.0,106560,627,,not_exported_or_not_mapped,102592.0,profile_counter_scope_unvalidated,627.0,1936.246574,11.545644924920127,86.61274502228969,9163.820297,07dd40536557a1d6440a923557c3129dc929|8|22,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,41.0,9,41,81,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,41,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,515,41,profiling,1786168366571530752,1786168366876452352,1786168368459586048,598,88,89,88,89,88,89,41,42,worker_52cdd4a9,100491.0,100491.0,100352,71,,not_exported_or_not_mapped,100352.0,profile_counter_scope_unvalidated,71.0,1014.6874439999999,12.472625857142855,80.17557902030048,1887.771254,07dd40536557a1d6440a923557c3129dc929|9|41,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,42.0,9,42,82,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,42,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,517,42,profiling,1786168370155344640,1786168370477739264,1786168373073106944,602,89,90,89,90,89,90,42,43,worker_52cdd4a9,102414.0,102414.0,102272,165,,not_exported_or_not_mapped,99904.0,profile_counter_scope_unvalidated,165.0,1091.6998529999998,11.133724713414633,89.81720185654808,2917.630706,07dd40536557a1d6440a923557c3129dc929|9|42,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,43.0,9,43,83,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,43,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,520,43,profiling,1786168374759046400,1786168375073317888,1786168377247542016,605,90,91,90,91,90,91,43,44,worker_52cdd4a9,102738.0,102738.0,102592,85,,not_exported_or_not_mapped,102400.0,profile_counter_scope_unvalidated,85.0,1479.390613,12.011275988095239,83.25510137233813,2488.337796,07dd40536557a1d6440a923557c3129dc929|9|43,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,23.0,8,23,31,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,23,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,521,23,profiling,1786168374788043520,1786168375190660096,1786168379503821056,607,91,92,91,92,91,92,23,24,worker_52cdd4a9,107984.0,107984.0,107904,251,,not_exported_or_not_mapped,106624.0,profile_counter_scope_unvalidated,251.0,1654.747095,12.237332199999999,81.71715727387053,4714.080145,07dd40536557a1d6440a923557c3129dc929|8|23,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,44.0,9,44,84,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,44,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,525,44,profiling,1786168379041345536,1786168379359165440,1786168381573651200,608,92,93,92,93,92,93,44,45,worker_52cdd4a9,103254.0,103254.0,103104,129,,not_exported_or_not_mapped,100480.0,profile_counter_scope_unvalidated,129.0,993.3277039999999,12.0220708046875,83.18034523720257,2532.152767,07dd40536557a1d6440a923557c3129dc929|9|44,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,25.0,8,25,33,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,25,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b:aux:000,526,0,profiling,1786168379513518336,1786168379876905984,1786168391796093696,616,93,94,93,94,93,94,24,25,worker_52cdd4a9,108283.0,108283.0,108288,445,,not_exported_or_not_mapped,30912.0,profile_counter_scope_unvalidated,445.0,7583.386853,10.583500619369369,94.48669546726839,12282.461127999999,07dd40536557a1d6440a923557c3129dc929|8|25,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,24.0,8,24,32,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,24,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,528,24,profiling,1786168381479894016,1786168381819743232,1786168385852602880,614,94,95,94,95,94,95,25,26,worker_52cdd4a9,108372.0,108372.0,108288,294,,not_exported_or_not_mapped,106240.0,profile_counter_scope_unvalidated,294.0,986.8459809999999,11.554732744027303,86.54462393488978,4372.382675,07dd40536557a1d6440a923557c3129dc929|8|24,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,45.0,9,45,85,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,45,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,530,45,profiling,1786168383417394176,1786168383845046272,1786168393771426048,619,95,96,95,96,95,96,45,46,worker_52cdd4a9,103450.0,103450.0,103296,113,,not_exported_or_not_mapped,103232.0,profile_counter_scope_unvalidated,113.0,9029.269317,11.827185205357143,84.55097156566453,10353.91406,07dd40536557a1d6440a923557c3129dc929|9|45,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,26.0,8,26,34,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,26,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,536,25,profiling,1786168394104365312,1786168394537145344,1786168400892971264,621,96,97,96,97,96,97,26,27,worker_52cdd4a9,108952.0,108952.0,108864,512,,not_exported_or_not_mapped,108352.0,profile_counter_scope_unvalidated,512.0,1179.866296,10.97418277886497,91.12295832413932,6787.673696,07dd40536557a1d6440a923557c3129dc929|8|26,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,46.0,9,46,86,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,46,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,538,46,profiling,1786168395674685952,1786168395985117184,1786168398288855808,620,97,98,97,98,97,98,46,47,worker_52cdd4a9,104030.0,104030.0,103872,135,,not_exported_or_not_mapped,103424.0,profile_counter_scope_unvalidated,135.0,1025.6908859999999,11.853458164179104,84.36356598633625,2614.05428,07dd40536557a1d6440a923557c3129dc929|9|46,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,47.0,9,47,87,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,47,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,539,47,profiling,1786168399939686656,1786168400266066688,1786168402747093248,622,98,99,98,99,98,99,47,48,worker_52cdd4a9,104673.0,104673.0,104512,152,,not_exported_or_not_mapped,104000.0,profile_counter_scope_unvalidated,152.0,996.9804919999999,11.988170589403973,83.41556307881318,2807.194251,07dd40536557a1d6440a923557c3129dc929|9|47,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,27.0,8,27,35,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,27,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,540,26,profiling,1786168402839789824,1786168403170318848,1786168409230753792,628,99,100,99,100,99,100,27,28,worker_52cdd4a9,109849.0,109849.0,109760,483,,not_exported_or_not_mapped,108928.0,profile_counter_scope_unvalidated,483.0,926.9471179999999,11.33546305186722,88.21871637923748,6390.640308999999,07dd40536557a1d6440a923557c3129dc929|8|27,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,48.0,9,48,88,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,48,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,543,48,profiling,1786168404673494272,1786168405013106432,1786168407906372608,627,100,101,100,101,100,101,48,49,worker_52cdd4a9,105380.0,105380.0,105216,151,,not_exported_or_not_mapped,102720.0,profile_counter_scope_unvalidated,151.0,1458.344441,11.829374033333332,84.53532682136483,3232.7505459999998,07dd40536557a1d6440a923557c3129dc929|9|48,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,49.0,9,49,89,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,49,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,546,49,profiling,1786168409656232192,1786168410059580672,1786168413261189632,630,101,102,101,102,101,102,49,50,worker_52cdd4a9,106215.0,106215.0,106048,235,,not_exported_or_not_mapped,104640.0,profile_counter_scope_unvalidated,235.0,1129.9582329999998,10.575648346153846,94.55685053708127,3604.6599459999998,07dd40536557a1d6440a923557c3129dc929|9|49,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,28.0,8,28,36,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,28,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,547,27,profiling,1786168411112395520,1786168411422351872,1786168414892855040,632,102,103,102,103,102,103,28,29,worker_52cdd4a9,110684.0,110684.0,110592,263,,not_exported_or_not_mapped,109824.0,profile_counter_scope_unvalidated,263.0,992.784729,10.639461190839695,93.98972204165513,3780.3235609999997,07dd40536557a1d6440a923557c3129dc929|8|28,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,50.0,9,50,90,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,50,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,550,50,profiling,1786168414949263872,1786168415505149440,1786168419367728128,634,103,104,103,104,103,104,50,51,worker_52cdd4a9,106731.0,106731.0,106560,245,,not_exported_or_not_mapped,106176.0,profile_counter_scope_unvalidated,245.0,1643.802692,11.370094331967211,87.95001789813504,4418.1057089999995,07dd40536557a1d6440a923557c3129dc929|9|50,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,29.0,8,29,37,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,29,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,551,28,profiling,1786168416758767104,1786168417106028032,1786168422349208832,637,104,105,104,105,104,105,29,30,worker_52cdd4a9,111903.0,111903.0,111808,376,,not_exported_or_not_mapped,107968.0,profile_counter_scope_unvalidated,376.0,1159.5864669999999,11.815220168,84.63659464496236,5590.29403,07dd40536557a1d6440a923557c3129dc929|8|29,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,51.0,9,51,91,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,51,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,553,51,profiling,1786168421217864192,1786168421531065600,1786168423665850112,638,105,106,105,106,105,106,51,52,worker_52cdd4a9,107119.0,107119.0,106944,132,,not_exported_or_not_mapped,106688.0,profile_counter_scope_unvalidated,132.0,1017.2072009999999,10.920916801526717,91.56740392530071,2447.8473019999997,07dd40536557a1d6440a923557c3129dc929|9|51,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,30.0,8,30,38,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,30,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,556,29,profiling,1786168424292360960,1786168424650951680,1786168431150449664,642,106,107,106,107,106,107,30,31,worker_52cdd4a9,117212.0,117212.0,117120,479,,not_exported_or_not_mapped,110656.0,profile_counter_scope_unvalidated,479.0,1062.966078,12.1234070041841,82.48506378239007,6857.954626,07dd40536557a1d6440a923557c3129dc929|8|30,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,52.0,9,52,92,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,52,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,557,52,profiling,1786168425585662720,1786168425945276928,1786168433436984576,644,107,108,107,108,107,108,52,53,worker_52cdd4a9,107314.0,107314.0,107136,582,,not_exported_or_not_mapped,107072.0,profile_counter_scope_unvalidated,582.0,1085.046216,11.645711624784854,85.8685181480676,7851.20467,07dd40536557a1d6440a923557c3129dc929|9|52,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,31.0,8,31,39,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,31,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,562,30,profiling,1786168433284833024,1786168433645746688,1786168445314744320,652,108,109,108,109,108,109,31,32,worker_52cdd4a9,117792.0,117792.0,117696,981,,not_exported_or_not_mapped,117184.0,profile_counter_scope_unvalidated,981.0,1023.4934059999999,11.229929797959183,89.04775167710578,12028.824607999999,07dd40536557a1d6440a923557c3129dc929|8|31,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,53.0,9,53,93,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,53,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,563,53,profiling,1786168435226119936,1786168435548438016,1786168437933787392,647,109,110,109,110,109,110,53,54,worker_52cdd4a9,108277.0,108277.0,108096,111,,not_exported_or_not_mapped,105344.0,profile_counter_scope_unvalidated,111.0,1505.406914,10.928482981818181,91.50400853107512,2707.540042,07dd40536557a1d6440a923557c3129dc929|9|53,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,54.0,9,54,94,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,54,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,566,54,profiling,1786168439666809856,1786168439981265152,1786168443636614400,650,110,111,110,111,110,111,54,55,worker_52cdd4a9,108794.0,108794.0,108608,197,,not_exported_or_not_mapped,108224.0,profile_counter_scope_unvalidated,197.0,1551.847601,12.335711530612244,81.06544948934682,3969.6470609999997,07dd40536557a1d6440a923557c3129dc929|9|54,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,55.0,9,55,95,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,55,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,568,55,profiling,1786168445658373888,1786168445981388544,1786168448285964544,653,111,112,111,112,111,112,55,56,worker_52cdd4a9,109054.0,109054.0,108864,159,,not_exported_or_not_mapped,108736.0,profile_counter_scope_unvalidated,159.0,985.314496,10.393504810126581,96.21393536333208,2627.488256,07dd40536557a1d6440a923557c3129dc929|9|55,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,56.0,9,56,96,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,56,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,570,56,profiling,1786168450133304576,1786168450463734528,1786168455245122816,655,112,113,112,113,112,113,56,57,worker_52cdd4a9,109890.0,109890.0,109696,395,,not_exported_or_not_mapped,107264.0,profile_counter_scope_unvalidated,395.0,965.4369939999999,10.519436304568528,95.06212795506029,5110.094897999999,07dd40536557a1d6440a923557c3129dc929|9|56,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,57.0,9,57,97,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,57,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,572,57,profiling,1786168457116582912,1786168457531221248,1786168460487666432,658,113,114,113,114,113,114,57,58,worker_52cdd4a9,110597.0,110597.0,110400,213,,not_exported_or_not_mapped,108992.0,profile_counter_scope_unvalidated,213.0,1112.604232,10.651751773584905,93.88127148061061,3370.775608,07dd40536557a1d6440a923557c3129dc929|9|57,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,58.0,9,58,98,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,58,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,574,58,profiling,1786168462392576768,1786168462723780608,1786168466473748736,660,114,115,114,115,114,115,58,59,worker_52cdd4a9,110921.0,110921.0,110720,123,,not_exported_or_not_mapped,110592.0,profile_counter_scope_unvalidated,123.0,2721.564782,11.103527459016393,90.06146953668949,4076.195132,07dd40536557a1d6440a923557c3129dc929|9|58,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,59.0,9,59,99,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,59,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,576,59,profiling,1786168468546957312,1786168468918381824,1786168470899183872,663,115,116,115,116,115,116,59,60,worker_52cdd4a9,111115.0,111115.0,110912,130,,not_exported_or_not_mapped,110912.0,profile_counter_scope_unvalidated,130.0,1007.277984,10.421547689922479,95.955037558096,2351.657636,07dd40536557a1d6440a923557c3129dc929|9|59,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,60.0,9,60,100,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,60,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,580,60,profiling,1786168472917860352,1786168473276929024,1786168479795036416,667,116,117,116,117,116,117,60,61,worker_52cdd4a9,111438.0,111438.0,111232,128,,not_exported_or_not_mapped,109888.0,profile_counter_scope_unvalidated,128.0,5491.6662,10.897762362204725,91.76195688283389,6875.682019999999,07dd40536557a1d6440a923557c3129dc929|9|60,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,61.0,9,61,101,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,61,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,583,61,profiling,1786168481714419456,1786168482176957440,1786168500037383680,676,117,118,117,118,117,118,61,62,worker_52cdd4a9,111635.0,111635.0,111424,1508,,not_exported_or_not_mapped,111424.0,profile_counter_scope_unvalidated,1508.0,2192.895266,10.703328209024551,93.42888309795511,18322.810877,07dd40536557a1d6440a923557c3129dc929|9|61,False,False,True
8,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,11,,11,-1,118,07dd40536557a1d6440a923557c3129dc929,root,8,07dd40536557a1d6440a923557c3129dc929,598,8,profiling,1786168506193787136,1786168506516623872,1786168512605021184,684,118,119,118,119,118,119,8,9,worker_52cdd4a9,72716.0,72716.0,72704,2,,not_exported_or_not_mapped,,not_exported,2.0,6376.332963,34.257912999999995,29.19033625895425,6410.590875999999,07dd40536557a1d6440a923557c3129dc929|11|-1,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,0,,0,-1,0,07dd40536557a1d6440a923557c3129dc929,root,0,07dd40536557a1d6440a923557c3129dc929,58,0,warmup,1786172733317460480,1786172733521397760,1786172737828343808,49,0,1,,,0,1,0,1,worker_3bc7b03f,50558.0,50558.0,50560,204,,not_exported_or_not_mapped,,not_exported,1.0,4510.728153999999,,,4510.728153999999,07dd40536557a1d6440a923557c3129dc929|0|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,1,,1,-1,1,07dd40536557a1d6440a923557c3129dc929,root,1,07dd40536557a1d6440a923557c3129dc929,59,1,warmup,1786172737830369024,1786172738320608512,1786172756165765632,54,1,2,,,1,2,1,2,worker_3bc7b03f,50882.0,50882.0,50880,197,,not_exported_or_not_mapped,50496.0,profile_counter_scope_unvalidated,1.0,18335.243305,,,18335.243305,07dd40536557a1d6440a923557c3129dc929|1|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,2,,2,-1,2,07dd40536557a1d6440a923557c3129dc929,root,2,07dd40536557a1d6440a923557c3129dc929,64,2,warmup,1786172756167204864,1786172889042990336,1786172921522492160,88,2,3,,,2,3,2,3,worker_3bc7b03f,51206.0,51206.0,51200,120,,not_exported_or_not_mapped,,not_exported,1.0,165355.12467299998,,,165355.12467299998,07dd40536557a1d6440a923557c3129dc929|2|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,3,,3,-1,3,07dd40536557a1d6440a923557c3129dc929,root,3,07dd40536557a1d6440a923557c3129dc929,98,3,warmup,1786172921524730624,1786172934198003968,1786172936556340736,94,3,4,,,3,4,3,4,worker_3bc7b03f,51271.0,51271.0,51264,127,,not_exported_or_not_mapped,,not_exported,1.0,15031.500403999999,,,15031.500403999999,07dd40536557a1d6440a923557c3129dc929|3|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,4,,4,-1,4,07dd40536557a1d6440a923557c3129dc929,root,4,07dd40536557a1d6440a923557c3129dc929,104,4,warmup,1786172936557952256,1786173066046735616,1786173094087292672,107,4,5,,,4,5,4,5,worker_3bc7b03f,51531.0,51531.0,51520,209,,not_exported_or_not_mapped,,not_exported,1.0,157529.340508,,,157529.340508,07dd40536557a1d6440a923557c3129dc929|4|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,5,,5,-1,5,07dd40536557a1d6440a923557c3129dc929,root,5,07dd40536557a1d6440a923557c3129dc929,114,5,warmup,1786173094089782016,1786173166117108224,1786173170424385280,117,5,6,,,5,6,5,6,worker_3bc7b03f,55436.0,55436.0,55424,509,,not_exported_or_not_mapped,,not_exported,1.0,76334.471622,,,76334.471622,07dd40536557a1d6440a923557c3129dc929|5|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,6,,6,-1,6,07dd40536557a1d6440a923557c3129dc929,root,6,07dd40536557a1d6440a923557c3129dc929,122,6,warmup,1786173170426190848,1786173170617794048,1786173173953609216,119,6,7,,,6,7,6,7,worker_3bc7b03f,57039.0,57039.0,57024,4394,,not_exported_or_not_mapped,,not_exported,1.0,3527.263326,,,3527.263326,07dd40536557a1d6440a923557c3129dc929|6|-1,False,False,False
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,7,,7,-1,7,07dd40536557a1d6440a923557c3129dc929,root,7,07dd40536557a1d6440a923557c3129dc929,13,7,profiling,1786173288834821120,1786173289012739072,1786173333296088832,156,7,8,0,1,7,8,7,8,worker_3bc7b03f,61263.0,61263.0,61248,4091,,not_exported_or_not_mapped,55424.0,profile_counter_scope_unvalidated,4091.0,837.1556989999999,10.666009498533006,93.75577624767156,44461.134547999995,07dd40536557a1d6440a923557c3129dc929|7|-1,False,False,True
12,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,0.0,8,0,8,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,16,0,profiling,1786173308200241664,1786173308442563328,1786173311163952128,147,8,9,1,2,8,9,0,1,worker_3bc7b03f,30925.0,30925.0,30912,125,,not_exported_or_not_mapped,,not_exported,125.0,1666.0028129999998,10.46265308064516,95.57805198089746,2963.371795,07dd40536557a1d6440a923557c3129dc929|8|0,False,False,True
