request_identity_key,root_trace_id,source_trace_id,source_outer_idx,source_inner_idx,source_conversation_path,source_branch_type,exact_source_key,session_num,turn_index,request_start_ns,request_ack_ns,request_end_ns,ttft_ms,itl_ms,e2e_ms,output_tokens,worker_id,x_request_id,interval_valid,branch_concurrency_group,system_inflight_before_start,system_inflight_at_start,root_inflight_at_start,subagent_inflight_at_start,system_inflight_before_end,system_inflight_after_end
31235207041|8|9017979109|429|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166|2|1786168253518376192|516,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,17,2.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|17|2,429,2,1786168253518376192,1786168253641942528,1786168261304141056,709.6152129999999,11.832775558528429,7785.614997,599.0,worker_e00f4dfb,93683131-0d7d-4ab5-8c82-7db6311455d0,True,subagent,8,9,3,6,7,6
31235207041|8|9017979109|434|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f|3|1786168261101982464|517,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,18,3.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|18|3,434,3,1786168261101982464,1786168261233039872,1786168264607010048,732.770218,10.786727136186771,3504.959092,258.0,worker_e00f4dfb,a3eee2d1-3a97-475e-9fa9-ca44e37f2497,True,subagent,7,8,4,4,10,9
31235207041|8|9017979109|437|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|21|1786168262703329280|518,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,21.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|21,437,21,1786168262703329280,1786168262959989760,1786168266342474752,950.085791,13.173625593137254,3637.505412,205.0,worker_52cdd4a9,570a3362-b987-4de7-bbe9-feb562490e27,True,subagent,8,9,4,5,10,9
31235207041|8|9017979109|435|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e|4|1786168261968428032|519,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,16,4.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|16|4,435,4,1786168261968428032,1786168262130420224,1786168267761263360,1797.764311,10.826308428184282,5792.672121,370.0,worker_e00f4dfb,6b4c9123-2f4d-46bc-8963-e37e07079391,True,subagent,6,7,4,3,9,8
31235207041|8|9017979109|436|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b|4|1786168262470675456|520,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,15,4.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|15|4,436,4,1786168262470675456,1786168262634331904,1786168267938996736,1320.107336,11.091064991978609,5468.165642999999,375.0,worker_e00f4dfb,ee89683a-f93e-46e3-99d0-60e61572474f,True,subagent,7,8,4,4,8,7
31235207041|8|9017979109|412|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|146|1786168221670332416|521,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,501,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|501|-1,412,146,1786168221670332416,1786168221919484160,1786168269810716160,790.89643,11.214899128375178,48140.20055,4223.0,worker_8a32eb3d,35804538-e249-4ab5-8aed-bd04fbb54cc7,True,root,5,6,3,3,10,9
31235207041|8|9017979109|440|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|22|1786168268212083968|522,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,22.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|22,440,22,1786168268212083968,1786168268495028480,1786168272693098240,1411.405966,12.180349884920634,4480.854136999999,253.0,worker_52cdd4a9,da3589d0-f753-43fb-8df5-8a891f970363,True,subagent,7,8,4,4,11,10
31235207041|8|9017979109|442|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b|5|1786168268449477376|523,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,15,5.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|15|5,442,5,1786168268449477376,1786168268718877696,1786168275574363392,1208.676017,11.55476709765625,7124.716770999999,513.0,worker_e00f4dfb,38794579-05ba-4e0a-8fe2-c71363f6d129,True,subagent,9,10,4,6,11,10
31235207041|8|9017979109|445|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|23|1786168274359331840|524,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,23.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|23,445,23,1786168274359331840,1786168274650050816,1786168277883925760,920.740683,10.939971268907563,3524.453845,239.0,worker_52cdd4a9,b01d3ea3-4fa0-4c88-85fe-98eb5b55f4d7,True,subagent,10,11,5,6,11,10
31235207041|8|9017979109|441|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e|5|1786168268241270784|525,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,16,5.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|16|5,441,5,1786168268241270784,1786168268426657536,1786168277991778560,913.5644749999999,10.80289781173594,9750.334885,819.0,worker_e00f4dfb,2a97929b-0671-46d0-8f5d-54281d8050e9,True,subagent,8,9,4,5,10,9
31235207041|8|9017979109|448|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|24|1786168279446580480|526,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,24.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|24,448,24,1786168279446580480,1786168279746699520,1786168282241668352,947.2801979999999,12.075978209150326,2794.904864,154.0,worker_52cdd4a9,19b8c1a4-5b98-4689-8293-20b0a8e364b1,True,subagent,10,11,5,6,11,10
31235207041|8|9017979109|414|05c249572509162371b7b82339674db64b5d|32|1786168233202339072|527,05c249572509162371b7b82339674db64b5d,05c249572509162371b7b82339674db64b5d,34,,05c249572509162371b7b82339674db64b5d,root,05c249572509162371b7b82339674db64b5d|34|-1,414,32,1786168233202339072,1786168233766219776,1786168286053672960,8732.949644,11.576550779847807,52851.184666,3812.0,worker_29a49ec4,6e0dcfbe-b449-46e5-8284-ad99e8cf602f,True,root,6,7,3,4,11,10
31235207041|8|9017979109|449|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|25|1786168283920355072|528,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,25.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|25,449,25,1786168283920355072,1786168284198838528,1786168287214929920,931.191505,11.632196866995073,3292.5274689999997,204.0,worker_52cdd4a9,3c333219-fc60-471c-802f-357b44580436,True,subagent,10,11,5,6,10,9
31235207041|8|9017979109|408|069d7bf5f1efb4e76e3c84510367e6af78a5|14|1786168216326856960|529,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,14,,069d7bf5f1efb4e76e3c84510367e6af78a5,root,069d7bf5f1efb4e76e3c84510367e6af78a5|14|-1,408,14,1786168216326856960,1786168216754801664,1786168287333103104,1164.344993,10.76142743990755,71006.009078,6491.0,worker_e00f4dfb,5042e703-63ac-442d-81d0-ecdff07018c5,True,root,5,6,3,3,9,8
31235207041|8|9017979109|447|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e|6|1786168278561260544|530,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,16,6.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|16|6,447,6,1786168278561260544,1786168278880283904,1786168287976288768,1697.285709,11.088509722701149,9414.888476,697.0,worker_e00f4dfb,44f0ac02-2665-4d1c-9461-894e3da4f22c,True,subagent,9,10,5,5,8,7
31235207041|8|9017979109|444|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|147|1786168271228768256|531,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,502,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|502|-1,444,147,1786168271228768256,1786168271525117952,1786168288449810432,2865.8459479999997,10.736767894540016,17220.904623,1338.0,worker_8a32eb3d,c1436bec-714a-499a-af81-f821fbcbce92,True,root,10,11,5,6,7,6
31235207041|8|9017979109|451|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|26|1786168288874149376|532,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,26.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|26,451,26,1786168288874149376,1786168289215909120,1786168291324479488,916.161622,11.363931074074074,2450.292317,136.0,worker_52cdd4a9,4b722c1a-f920-462a-9c1c-2e03bb5dd2a0,True,subagent,7,8,2,6,9,8
31235207041|8|9017979109|439|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f|4|1786168265142050560|533,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,18,4.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|18|4,439,4,1786168265142050560,1786168265304626432,1786168291550959872,22072.790811,10.01380874364896,26408.769997,434.0,worker_e00f4dfb,cef03910-243c-4358-bd81-d5f1a695ab21,True,subagent,9,10,4,6,8,7
31235207041|8|9017979109|452|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|148|1786168289910140928|534,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,503,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|503|-1,452,148,1786168289910140928,1786168290217835776,1786168292597934592,936.1379119999999,10.74546699386503,2687.649032,164.0,worker_8a32eb3d,6a34b254-a2fe-4127-9399-4020a1a90a7c,True,root,8,9,3,6,8,7
31235207041|8|9017979109|411|07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b|11|1786168219907963648|535,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,11.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,07dd40536557a1d6440a923557c3129dc929|8|11,411,11,1786168219907963648,1786168220228599296,1786168293398230528,70141.215556,11.468930585616437,73490.143287,293.0,worker_52cdd4a9,8ceca485-1b46-46d1-ab3b-ef8dc223c78c,True,subagent,4,5,2,3,8,7
31235207041|8|9017979109|438|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166|3|1786168263074705920|536,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,17,3.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|17|3,438,3,1786168263074705920,1786168263216069888,1786168293711093248,27008.393914,11.408178380503143,30636.194638999998,319.0,worker_e00f4dfb,d381d04c-1652-44c3-9c32-8b57b3c43344,True,subagent,9,10,4,6,7,6
31235207041|8|9017979109|430|077ea9e6554f45bbad9c24a8462bae9a8512|3|1786168253923671808|537,077ea9e6554f45bbad9c24a8462bae9a8512,077ea9e6554f45bbad9c24a8462bae9a8512,3,,077ea9e6554f45bbad9c24a8462bae9a8512,root,077ea9e6554f45bbad9c24a8462bae9a8512|3|-1,430,3,1786168253923671808,1786168254078958592,1786168295832344576,2986.736411,11.088850629059829,41908.602118999996,3511.0,worker_4c4f3206,b684a791-03ed-44ed-a2bf-4802af7f9806,True,root,8,9,4,5,9,8
31235207041|8|9017979109|443|0196085d85d2075a50b74cd8795ffbdcea9a|119|1786168270109400064|538,0196085d85d2075a50b74cd8795ffbdcea9a,0196085d85d2075a50b74cd8795ffbdcea9a,125,,0196085d85d2075a50b74cd8795ffbdcea9a,root,0196085d85d2075a50b74cd8795ffbdcea9a|125|-1,443,119,1786168270109400064,1786168271799461888,1786168297498045184,27388.409174,,27388.409174,1.0,worker_775bd273,5f2773da-fb20-4291-babf-f6530c23ffd2,True,root,9,10,4,6,8,7
31235207041|8|9017979109|454|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|27|1786168292992820480|539,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,27.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|27,454,27,1786168292992820480,1786168293268689408,1786168299006596352,4635.255572,10.437872553030303,6013.054749,133.0,worker_52cdd4a9,fcdc9c60-b0e3-4faf-aaae-2f9f130b7f97,True,subagent,7,8,2,6,7,6
31235207041|8|9017979109|456|07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b|12|1786168295013264640|540,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,12.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,07dd40536557a1d6440a923557c3129dc929|8|12,456,12,1786168295013264640,1786168295303834880,1786168302162062336,3925.7493719999998,12.202551333333334,7147.222924,265.0,worker_52cdd4a9,bda59995-4c73-4ae7-947a-b23017161a12,True,subagent,7,8,2,6,8,7
31235207041|8|9017979109|453|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f|5|1786168292107216384|541,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,18,5.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|18|5,453,5,1786168292107216384,1786168292253698560,1786168303719438592,5505.924427999999,12.187983568862276,11612.104196,502.0,worker_e00f4dfb,7f9d23dd-a24c-4f14-b597-0a65b53b2009,True,subagent,7,8,3,5,7,6
31235207041|8|9017979109|459|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|28|1786168300685824000|542,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,28.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|28,459,28,1786168300685824000,1786168301089879296,1786168304102138880,2055.366176,12.371056718181817,3416.1824149999998,111.0,worker_52cdd4a9,92cff05d-5bd8-493d-974f-028e881f8434,True,subagent,7,8,2,6,7,6
31235207041|8|9017979109|446|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b|6|1786168276109524224|543,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,15,6.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|15|6,446,6,1786168276109524224,1786168276325926400,1786168306876308480,21421.484457,10.778553951557093,30766.490733,868.0,worker_e00f4dfb,4c550188-cc53-4905-9778-4a333cf4250d,True,subagent,10,11,5,6,8,7
31235207041|8|9017979109|460|07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b|13|1786168303819031808|544,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,13.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,07dd40536557a1d6440a923557c3129dc929|8|13,460,13,1786168303819031808,1786168304108923904,1786168307488850688,948.767041,11.529347894067795,3669.693144,237.0,worker_52cdd4a9,b4a6a8f1-15e6-4bf0-addc-640a9b4fe719,True,subagent,6,7,2,5,8,7
31235207041|8|9017979109|450|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e|7|1786168288657336064|545,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,16,7.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|16|7,450,7,1786168288657336064,1786168288932386560,1786168308321455360,8908.965054,11.60015450377562,19662.308279,928.0,worker_e00f4dfb,7372f34f-5f22-4b78-95b9-e0b42d44a5dc,True,subagent,6,7,2,5,7,6
31235207041|8|9017979109|462|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|29|1786168305702602240|546,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,29.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|29,462,29,1786168305702602240,1786168305973747968,1786168308413474560,967.067719,11.035392816455696,2710.659784,159.0,worker_52cdd4a9,c001c5b3-87b5-4da7-9bc9-488abc509dc4,True,subagent,7,8,2,6,6,5
31235207041|8|9017979109|455|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166|4|1786168294087237376|547,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,17,4.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|17|4,455,4,1786168294087237376,1786168294229589248,1786168308457450496,3526.272219,11.633250894849784,14368.462053,933.0,worker_e00f4dfb,e0ea5cfd-252a-4e54-b091-0331b7d55176,True,subagent,6,7,2,5,5,4
31235207041|8|9017979109|461|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f|6|1786168304183524608|548,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,18,6.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|18|6,461,6,1786168304183524608,1786168304378804992,1786168311160020736,829.234192,11.095928842960289,6976.378771,555.0,worker_e00f4dfb,38167c0f-5c60-497e-9739-5e79b39aa7f4,True,subagent,6,7,2,5,8,7
31235207041|8|9017979109|457|0470d446a4514dfe0c6ad0be92853bd13287::fa:009|149|1786168295233854208|549,0470d446a4514dfe0c6ad0be92853bd13287,0470d446a4514dfe0c6ad0be92853bd13287,504,,0470d446a4514dfe0c6ad0be92853bd13287,root,0470d446a4514dfe0c6ad0be92853bd13287|504|-1,457,149,1786168295233854208,1786168295490769408,1786168311312382976,3742.249879,11.637809435849057,16078.327881,1061.0,worker_8a32eb3d,8493f2d2-574b-49e2-a057-cccd23e2b8e4,True,root,8,9,3,6,7,6
31235207041|8|9017979109|467|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|30|1786168310261248768|550,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,30.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|30,467,30,1786168310261248768,1786168310554930688,1786168312775309312,1042.775776,12.158306231404957,2513.93083,122.0,worker_52cdd4a9,a8efea94-aa55-4cc1-ae0b-c427e63aaa73,True,subagent,7,8,2,6,7,6
31235207041|8|9017979109|466|07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b|14|1786168309238360320|551,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,14.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,07dd40536557a1d6440a923557c3129dc929|8|14,466,14,1786168309238360320,1786168309543004416,1786168314873372672,1013.909806,11.438017900990099,5634.869038,405.0,worker_52cdd4a9,0893a8f8-4959-491d-b490-3175a0019edd,True,subagent,6,7,2,5,8,7
31235207041|8|9017979109|465|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e|8|1786168308977514240|552,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,16,8.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|16|8,465,8,1786168308977514240,1786168309227329280,1786168317723963136,1908.396882,10.958224073717947,8746.328704,625.0,worker_e00f4dfb,7624b9ce-0bd0-44bd-911c-a1877c22c614,True,subagent,5,6,2,4,8,7
31235207041|8|9017979109|470|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|31|1786168314397200128|553,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,31.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|31,470,31,1786168314397200128,1786168314686485248,1786168318977984512,2816.6328909999997,15.881153,4579.440874,112.0,worker_52cdd4a9,280ed088-d557-49d1-9b09-e0b0aef7faa3,True,subagent,7,8,2,6,8,7
31235207041|8|9017979109|463|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b|7|1786168307470288384|554,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,15,7.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|15|7,463,7,1786168307470288384,1786168307730643456,1786168319243684864,1032.411557,11.176736231009366,11773.255075,962.0,worker_e00f4dfb,7be71baa-7510-4bbf-8744-143266b4889a,True,subagent,7,8,2,6,7,6
31235207041|8|9017979109|458|077ea9e6554f45bbad9c24a8462bae9a8512|4|1786168299415982080|555,077ea9e6554f45bbad9c24a8462bae9a8512,077ea9e6554f45bbad9c24a8462bae9a8512,4,,077ea9e6554f45bbad9c24a8462bae9a8512,root,077ea9e6554f45bbad9c24a8462bae9a8512|4|-1,458,4,1786168299415982080,1786168299647220224,1786168320311147520,3337.569255,10.979906814258912,20894.440251,1600.0,worker_4c4f3206,ac6eb04c-eb0e-4e4b-a328-80d3e7344f83,True,root,6,7,2,5,7,6
31235207041|8|9017979109|471|07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b|15|1786168316505695744|556,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,15.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,07dd40536557a1d6440a923557c3129dc929|8|15,471,15,1786168316505695744,1786168316816098304,1786168321040006400,925.1725379999999,11.385293785488958,4534.310668,318.0,worker_52cdd4a9,ed8d13d6-9406-4f10-961d-dba3e2951bf6,True,subagent,7,8,2,6,7,6
31235207041|8|9017979109|474|07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6|32|1786168320541684224|557,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,9,32.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_002_23b2d9e6,subagent,07dd40536557a1d6440a923557c3129dc929|9|32,474,32,1786168320541684224,1786168320826043648,1786168322387984128,945.422968,10.852666710843373,1846.194305,84.0,worker_52cdd4a9,fbd92815-96a8-4716-a74d-eb999f5348ff,True,subagent,6,7,1,6,6,5
31235207041|8|9017979109|464|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166|5|1786168308889300224|558,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,17,5.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_003_f92fe166,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|17|5,464,5,1786168308889300224,1786168309048398080,1786168323251833856,1962.6815729999998,10.944264887908208,14362.533690999999,1134.0,worker_e00f4dfb,e54ed474-e3ac-404c-b4cf-478f46cf5ff4,True,subagent,4,5,2,3,6,5
31235207041|8|9017979109|468|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f|7|1786168311686153472|559,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,18,7.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_004_6c916d1f,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|18|7,468,7,1786168311686153472,1786168312077110016,1786168324003070464,1386.140019,10.758499687007873,12316.775700999999,1017.0,worker_e00f4dfb,47dd0cc2-ae87-48f5-a5bb-446eafd6417a,True,subagent,6,7,1,6,5,4
31235207041|8|9017979109|473|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b|8|1786168319944311040|560,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,15,8.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_001_fa6f386b,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|15|8,473,8,1786168319944311040,1786168320175097856,1786168326071750144,886.427162,10.739509502049179,6127.307799,489.0,worker_e00f4dfb,c30b521d-c21d-488d-87ef-19b2e8e7980c,True,subagent,6,7,2,5,7,6
31235207041|8|9017979109|472|069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e|9|1786168318441031168|561,069d7bf5f1efb4e76e3c84510367e6af78a5,069d7bf5f1efb4e76e3c84510367e6af78a5,16,9.0,069d7bf5f1efb4e76e3c84510367e6af78a5::sa:subagent_002_054ed02e,subagent,069d7bf5f1efb4e76e3c84510367e6af78a5|16|9,472,9,1786168318441031168,1786168318977754624,1786168326604182528,1121.209185,10.734424657012195,8162.99176,657.0,worker_e00f4dfb,24fa6942-b82d-4e1f-ac9f-2e56ed6e1c9a,True,subagent,7,8,2,6,6,5
31235207041|8|9017979109|475|07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b|16|1786168322839948288|562,07dd40536557a1d6440a923557c3129dc929,07dd40536557a1d6440a923557c3129dc929,8,16.0,07dd40536557a1d6440a923557c3129dc929::sa:subagent_001_1a28c42b,subagent,07dd40536557a1d6440a923557c3129dc929|8|16,475,16,1786168322839948288,1786168323137288448,1786168328067016192,945.095322,11.667177920980926,5226.949619,368.0,worker_52cdd4a9,89ecac25-ea91-41f7-a000-485d40958678,True,subagent,5,6,1,5,7,6
