root_trace_id,concurrency,source_models,distinct_replay_instances,session_num_group_count,session_num_unique_row_rate,replay_instance_identity_status,profiled_request_count,root_request_count,subagent_request_count,unknown_branch_request_count,replay_root_request_count,replay_nonroot_branch_request_count,replay_unknown_branch_request_count,source_origin_root_request_count,source_origin_subagent_request_count,source_origin_unknown_branch_request_count,distinct_branch_count,total_input_tokens,total_output_tokens,median_input_tokens,p90_input_tokens,median_output_tokens,median_ttft_ms,p75_ttft_ms,p90_ttft_ms,p95_ttft_ms,median_itl_ms,p90_itl_ms,median_e2e_ms,p90_e2e_ms,median_observed_itl_implied_tps,token_weighted_itl_ms,median_post_ttft_tps,wall_span_s,wall_clock_output_rate,total_h200_wall_time_s,error_count,cancellation_count,sample_quality_flag,source_request_count_total,source_subagent_count,source_total_input_tokens,source_total_output_tokens,source_recorded_span_s,source_max_input_tokens,source_max_output_tokens,rank_metric,rank
02bc0afb13f7a2d9efa86c28511261d85c0e,4,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",108,108,1.0,unvalidated_session_num_group,108,5,103,0,5,103,0,27,81,0,10,6495871.0,91153.0,59811.0,137454.5,118.0,3806.7476975,34158.118497749994,61829.86982439999,68768.81644909999,33.67364311965812,37.982778287699816,18427.41323,131231.12108299998,29.696816481855997,33.8378116676918,29.696816481855997,3570.57449121,25.528945054752235,5211.856701730999,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,5
0470d446a4514dfe0c6ad0be92853bd13287,7,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",88,88,1.0,unvalidated_session_num_group,88,0,88,0,0,88,0,16,72,0,7,5388444.0,37554.0,58704.0,99286.8,224.5,185939.511121,240451.46472524997,280403.1641752,291109.0307229,30.831595600294147,33.84049057152777,194710.897363,294003.9322334,32.43426790731368,31.01886457345326,32.434267907313746,3607.299152536,10.410558817557126,17481.184622713998,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,replay_nonroot_branch_request_count,6
0470d446a4514dfe0c6ad0be92853bd13287,8,"[""claude-fable-5"",""claude-haiku-4-5-20251001"",""claude-opus-4-6"",""claude-opus-4-8""]",84,84,1.0,unvalidated_session_num_group,84,0,84,0,0,84,0,17,67,0,7,5178223.0,35880.0,57681.0,100008.8,226.0,211108.90094649998,257619.59723525,284506.2559031,296247.0897792,30.49574209738114,33.21234334778529,221964.953937,300428.7555522,32.791469479440195,30.40965168862442,32.79146947944017,3556.9156031,10.08739143788767,17665.773254997,0,0,session_num_unique_per_profiled_row,795,7,185660800,813395,145463.832,769344,10438,replay_nonroot_branch_request_count,7
02bc0afb13f7a2d9efa86c28511261d85c0e,6,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",59,59,1.0,unvalidated_session_num_group,59,0,59,0,0,59,0,19,40,0,3,2148999.0,13385.0,41728.0,75813.0,96.0,153820.622229,197507.85908099997,223446.739193,226409.8034209,30.72500340756034,35.66342891152174,159695.779112,226235.5560964,32.54680606570558,31.341345021761963,32.54680606570561,3625.021494192,3.6923918993157456,9157.613912965999,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,8
03e110ac6921c2fe9ac7772a9654314a2beb,2,"[""claude-fable-5"",""claude-opus-4-6""]",86,86,1.0,unvalidated_session_num_group,86,37,49,0,37,49,0,38,48,0,9,4049984.0,83665.0,40341.0,97476.0,248.0,1256.140018,2861.9138165,4504.0148255,5994.318721999999,32.20961096704871,34.582352060053665,10327.094021500001,108288.07132999999,31.046633907594433,31.831758346486563,31.046633907594433,1986.312198825,42.1207703650473,2992.069693392,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,replay_nonroot_branch_request_count,9
02bc0afb13f7a2d9efa86c28511261d85c0e,7,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",46,46,1.0,unvalidated_session_num_group,46,0,46,0,0,46,0,13,33,0,3,1743306.0,12605.0,40574.5,77195.0,99.0,206869.5531265,249132.46531675,308725.11498199997,325640.4271635,31.338926857142855,35.34565812649908,210586.79929199998,321534.6638475,31.909197291868253,33.22222067043554,31.909197291868274,3602.972726965,3.4984999763286986,10156.012198798002,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,10
02bc0afb13f7a2d9efa86c28511261d85c0e,8,"[""claude-haiku-4-5-20251001"",""claude-opus-4-8""]",43,43,1.0,unvalidated_session_num_group,43,0,43,0,0,43,0,13,30,0,3,1565489.0,12326.0,36278.0,77561.0,99.0,239140.13206,275951.8729535,318628.1540094,341707.64882059995,30.968213022383253,33.66208816897997,242462.37939,326510.90283780004,32.291402261720194,31.536960349100386,32.291402261720236,3526.27033951,3.495477888321173,10362.253644356997,0,0,session_num_unique_per_profiled_row,466,7,85859456,407324,219154.669,518464,10180,replay_nonroot_branch_request_count,11
03e110ac6921c2fe9ac7772a9654314a2beb,4,"[""claude-fable-5"",""claude-opus-4-6""]",73,73,1.0,unvalidated_session_num_group,73,31,42,0,31,42,0,32,41,0,5,2985634.0,42949.0,33241.0,83778.0,157.0,36498.341760999996,67148.146223,85205.5010852,88524.21308219999,32.063225223252935,38.752160541561494,52322.703198999996,110514.17148059998,31.188378369209676,32.972537020267744,31.188378369209676,3251.1987267,13.210204484668237,4305.190092264001,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,replay_nonroot_branch_request_count,12
03e110ac6921c2fe9ac7772a9654314a2beb,3,"[""claude-fable-5"",""claude-opus-4-6""]",42,42,1.0,unvalidated_session_num_group,42,4,38,0,4,38,0,4,38,0,4,2201242.0,38371.0,52825.5,82932.5,286.0,5284.9023175,26931.26531625,60439.222382099986,65369.69542614999,29.465227999379906,41.030355164160255,30176.559623999998,86839.3415498,33.9383085808957,29.256818637715565,33.938308580895686,1636.222342767,23.450969343879734,1892.1480753709998,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,replay_nonroot_branch_request_count,13
03e110ac6921c2fe9ac7772a9654314a2beb,6,"[""claude-fable-5"",""claude-opus-4-6""]",37,37,1.0,unvalidated_session_num_group,37,12,25,0,12,25,0,12,25,0,4,1029143.0,25119.0,31636.0,53965.4,242.0,102119.774318,142939.705555,236654.66780679996,272460.2587759999,33.00125551480051,38.86738739162259,135321.454989,236654.66780679996,30.301877440739087,31.62741623861734,30.301877440739098,3553.653919939,7.068499230907431,5253.164151483,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,replay_nonroot_branch_request_count,14
03e110ac6921c2fe9ac7772a9654314a2beb,5,"[""claude-fable-5"",""claude-opus-4-6""]",29,29,1.0,unvalidated_session_num_group,29,6,23,0,6,23,0,6,23,0,5,1887420.0,44744.0,77687.0,89523.2,370.0,94602.878249,137688.40824299998,192615.2558088,217647.21354379997,30.70929830645161,32.19325889597538,137716.182627,240479.7711784,32.56342720764523,30.66557720630661,32.563427207645184,3152.278231638,14.19417853123642,4468.71436025,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,replay_nonroot_branch_request_count,15
03e110ac6921c2fe9ac7772a9654314a2beb,7,"[""claude-fable-5"",""claude-opus-4-6""]",30,30,1.0,unvalidated_session_num_group,30,12,18,0,12,18,0,12,18,0,4,673339.0,12582.0,30669.0,46009.6,171.0,179185.71914099998,229730.633639,286727.1190248,331826.44971439993,31.571972210724198,38.34274198473818,195372.6353655,286727.1190248,31.67657145985349,32.50392248741236,31.67657145985349,3610.546238986,3.4847912662471754,6027.463761371001,0,0,session_num_unique_per_profiled_row,107,7,11843328,169943,3465.445,315648,26571,replay_nonroot_branch_request_count,16
04dba6fe621301a1d01fd63b8d02c9645c48,7,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,165574.283268,179678.872336,223319.33200840006,265799.59874919994,32.04344728142076,35.764252000354396,205406.68083199998,294961.9096396,31.207628543131623,31.4718801473785,31.207628543131552,2259.121077404,18.500557769142436,5241.842594938,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,replay_nonroot_branch_request_count,17
04dba6fe621301a1d01fd63b8d02c9645c48,4,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,2002.341232,2359.7798709999997,4754.581403400001,5980.159706999997,38.63865188314059,39.51140136721526,65843.084915,116740.59623320002,25.880820144150405,38.38506417175006,25.8808201441504,549.846637525,76.01210437173893,1665.4163043160002,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,replay_nonroot_branch_request_count,18
04dba6fe621301a1d01fd63b8d02c9645c48,6,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688561.0,41795.0,3030.0,74241.40000000001,1644.0,103299.104864,113477.45752899999,116300.4712444,119193.17173159998,32.21123617881041,37.224607164237376,139941.73655899998,203418.826394,31.045067455617623,31.724941233756283,31.04506745561763,1330.572786986,31.41128422945851,3594.4963462809997,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,replay_nonroot_branch_request_count,19
04dba6fe621301a1d01fd63b8d02c9645c48,3,"[""claude-opus-4-8""]",25,25,1.0,unvalidated_session_num_group,25,7,18,0,7,18,0,7,18,0,15,688586.0,41795.0,3031.0,74242.40000000001,1644.0,52355.610464,65377.299046,68968.083462,68984.6111976,31.00703912898936,33.32452862206784,95170.593526,153807.37316800002,32.25074138294848,30.23550473062006,32.25074138294848,687.82927887,60.7636244689422,2360.9002708390003,0,0,session_num_unique_per_profiled_row,25,1,688256,41795,4925.563,77568,5814,replay_nonroot_branch_request_count,20
