concurrency,artifact_id,artifact_name,source_file_path,total_records,field,field_name,canonical_field,present_count,presence_rate,null_count,null_rate,null_rate_among_present,dtype,python_types,min,max,numeric_min,numeric_max,observed_unit,observed_unit_values,unit_value_present_count,inferred_unit,metric_key
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_completion_tokens.unit,metrics.usage_completion_tokens.unit,metricsusagecompletiontokensunit,954,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,usage_completion_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_completion_tokens.value,metrics.usage_completion_tokens.value,metricsusagecompletiontokensvalue,954,1.0,0,0.0,0.0,int,int,1.0,10912.0,1.0,10912.0,tokens,tokens,954,tokens,usage_completion_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_cache_read_tokens.unit,metrics.usage_prompt_cache_read_tokens.unit,metricsusagepromptcachereadtokensunit,919,0.9633123689727463,0,0.0,0.0,str,str,,,,,,,0,unknown,usage_prompt_cache_read_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_cache_read_tokens.value,metrics.usage_prompt_cache_read_tokens.value,metricsusagepromptcachereadtokensvalue,919,0.9633123689727463,0,0.0,0.0,int,int,2560.0,669184.0,2560.0,669184.0,tokens,tokens,919,tokens,usage_prompt_cache_read_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_tokens.unit,metrics.usage_prompt_tokens.unit,metricsusageprompttokensunit,954,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,usage_prompt_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_prompt_tokens.value,metrics.usage_prompt_tokens.value,metricsusageprompttokensvalue,954,1.0,0,0.0,0.0,int,int,1.0,158682.0,1.0,158682.0,tokens,tokens,954,tokens,usage_prompt_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_total_tokens.unit,metrics.usage_total_tokens.unit,metricsusagetotaltokensunit,954,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,usage_total_tokens
2,8497653427,agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc2/raw_agentic/8497653427_agentic_glm5.2_p1x1_d1x8_conc2_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc2_h200-dgxc-slurm_1/conc_2/aiperf_artifacts/profile_export.jsonl,954,metrics.usage_total_tokens.value,metrics.usage_total_tokens.value,metricsusagetotaltokensvalue,954,1.0,0,0.0,0.0,int,int,2.0,158683.0,2.0,158683.0,tokens,tokens,954,tokens,usage_total_tokens
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.e2e_output_token_throughput.unit,metrics.e2e_output_token_throughput.unit,metricse2eoutputtokenthroughputunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,e2e_output_token_throughput
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.e2e_output_token_throughput.value,metrics.e2e_output_token_throughput.value,metricse2eoutputtokenthroughputvalue,1025,1.0,0,0.0,0.0,float,float,0.0046712192672340135,35.435569164175575,0.0046712192672340135,35.435569164175575,tokens/sec/user,tokens/sec/user,1025,tokens/sec/user,e2e_output_token_throughput
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.http_req_duration.unit,metrics.http_req_duration.unit,metricshttpreqdurationunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,http_req_duration
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.http_req_duration.value,metrics.http_req_duration.value,metricshttpreqdurationvalue,1025,1.0,0,0.0,0.0,float,float,636.752532,214076.76985399998,636.752532,214076.76985399998,ms,ms,1025,ms,http_req_duration
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.input_sequence_length.unit,metrics.input_sequence_length.unit,metricsinputsequencelengthunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,input_sequence_length
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.input_sequence_length.value,metrics.input_sequence_length.value,metricsinputsequencelengthvalue,1025,1.0,0,0.0,0.0,int,int,1.0,158683.0,1.0,158683.0,tokens,tokens,1025,tokens,input_sequence_length
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.inter_chunk_latency.unit,metrics.inter_chunk_latency.unit,metricsinterchunklatencyunit,169,0.1648780487804878,0,0.0,0.0,str,str,,,,,,,0,unknown,inter_chunk_latency
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.inter_chunk_latency.value,metrics.inter_chunk_latency.value,metricsinterchunklatencyvalue,169,0.1648780487804878,0,0.0,0.0,str,str,,,,,ms,ms,169,ms,inter_chunk_latency
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.inter_token_latency.unit,metrics.inter_token_latency.unit,metricsintertokenlatencyunit,169,0.1648780487804878,0,0.0,0.0,str,str,,,,,,,0,unknown,inter_token_latency
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.inter_token_latency.value,metrics.inter_token_latency.value,metricsintertokenlatencyvalue,169,0.1648780487804878,0,0.0,0.0,float,float,25.68173860869565,80.22554199999999,25.68173860869565,80.22554199999999,ms,ms,169,ms,inter_token_latency
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.output_sequence_length.unit,metrics.output_sequence_length.unit,metricsoutputsequencelengthunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,output_sequence_length
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.output_sequence_length.value,metrics.output_sequence_length.value,metricsoutputsequencelengthvalue,1025,1.0,0,0.0,0.0,int,int,1.0,5814.0,1.0,5814.0,tokens,tokens,1025,tokens,output_sequence_length
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.output_token_count.unit,metrics.output_token_count.unit,metricsoutputtokencountunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,output_token_count
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.output_token_count.value,metrics.output_token_count.value,metricsoutputtokencountvalue,1025,1.0,0,0.0,0.0,int,int,1.0,5814.0,1.0,5814.0,tokens,tokens,1025,tokens,output_token_count
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.output_token_throughput_per_user.unit,metrics.output_token_throughput_per_user.unit,metricsoutputtokenthroughputperuserunit,169,0.1648780487804878,0,0.0,0.0,str,str,,,,,,,0,unknown,output_token_throughput_per_user
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.output_token_throughput_per_user.value,metrics.output_token_throughput_per_user.value,metricsoutputtokenthroughputperuservalue,169,0.1648780487804878,0,0.0,0.0,float,float,12.464858137075595,38.938173744257604,12.464858137075595,38.938173744257604,tokens/sec/user,tokens/sec/user,169,tokens/sec/user,output_token_throughput_per_user
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.prefill_throughput_per_user.unit,metrics.prefill_throughput_per_user.unit,metricsprefillthroughputperuserunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,prefill_throughput_per_user
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.prefill_throughput_per_user.value,metrics.prefill_throughput_per_user.value,metricsprefillthroughputperuservalue,1025,1.0,0,0.0,0.0,float,float,0.0046712192672340135,138928.80507725975,0.0046712192672340135,138928.80507725975,tokens/sec/user,tokens/sec/user,1025,tokens/sec/user,prefill_throughput_per_user
3,8493759151,agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4,/Users/sskim/Documents/Codex/2026-08-06/h200-agentx-conversation-id-benchmark-analysis/data/raw/github/run_29820102138/conc3/raw_agentic/8493759151_agentic_glm5.2_p1x1_d1x8_conc3_kvdram-hisparse_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw1_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw1_disagg-true_spec-none_conc3_h200-dgxc-slurm_4/conc_3/aiperf_artifacts/profile_export.jsonl,1025,metrics.request_latency.unit,metrics.request_latency.unit,metricsrequestlatencyunit,1025,1.0,0,0.0,0.0,str,str,,,,,,,0,unknown,request_latency
